word_key,language_key,value
Sector 2 de Municipio 2 de Salamanca,es,Sector 2 de Municipio 2 de Salamanca
Sector 2 de Municipio 2 de Salamanca,en,Sector 2 of Municipality 2 of Salamanca
Sector 2 de Municipio 2 de Salamanca,ru,Сектор 2 муниципалитета 2 провинции Саламанка
Sector 2 de Municipio 2 de Santa Cruz de Tenerife,es,Sector 2 de Municipio 2 de Santa Cruz de Tenerife
Sector 2 de Municipio 2 de Santa Cruz de Tenerife,en,Sector 2 of Municipality 2 of Santa Cruz de Tenerife
Sector 2 de Municipio 2 de Santa Cruz de Tenerife,ru,Сектор 2 муниципалитета 2 провинции Санта-Крус-де-Тенерифе
Sector 2 de Municipio 2 de Segovia,es,Sector 2 de Municipio 2 de Segovia
Sector 2 de Municipio 2 de Segovia,en,Sector 2 of Municipality 2 of Segovia
Sector 2 de Municipio 2 de Segovia,ru,Сектор 2 муниципалитета 2 провинции Сеговия
Sector 2 de Municipio 2 de Sevilla,es,Sector 2 de Municipio 2 de Sevilla
Sector 2 de Municipio 2 de Sevilla,en,Sector 2 of Municipality 2 of Seville
Sector 2 de Municipio 2 de Sevilla,ru,Сектор 2 муниципалитета 2 провинции Севилья
Sector 2 de Municipio 2 de Soria,es,Sector 2 de Municipio 2 de Soria
Sector 2 de Municipio 2 de Soria,en,Sector 2 of Municipality 2 of Soria
Sector 2 de Municipio 2 de Soria,ru,Сектор 2 муниципалитета 2 провинции Сория
Sector 2 de Municipio 2 de Tarragona,es,Sector 2 de Municipio 2 de Tarragona
Sector 2 de Municipio 2 de Tarragona,en,Sector 2 of Municipality 2 of Tarragona
Sector 2 de Municipio 2 de Tarragona,ru,Сектор 2 муниципалитета 2 провинции Таррагона
Sector 2 de Municipio 2 de Teruel,es,Sector 2 de Municipio 2 de Teruel
Sector 2 de Municipio 2 de Teruel,en,Sector 2 of Municipality 2 of Teruel
Sector 2 de Municipio 2 de Teruel,ru,Сектор 2 муниципалитета 2 провинции Теруэль
Sector 2 de Municipio 2 de Toledo,es,Sector 2 de Municipio 2 de Toledo
Sector 2 de Municipio 2 de Toledo,en,Sector 2 of Municipality 2 of Toledo
Sector 2 de Municipio 2 de Toledo,ru,Сектор 2 муниципалитета 2 провинции Толедо
Sector 2 de Municipio 2 de Valencia,es,Sector 2 de Municipio 2 de Valencia
Sector 2 de Municipio 2 de Valencia,en,Sector 2 of Municipality 2 of Valencia
Sector 2 de Municipio 2 de Valencia,ru,Сектор 2 муниципалитета 2 провинции Валенсия
Sector 2 de Municipio 2 de Valladolid,es,Sector 2 de Municipio 2 de Valladolid
Sector 2 de Municipio 2 de Valladolid,en,Sector 2 of Municipality 2 of Valladolid
Sector 2 de Municipio 2 de Valladolid,ru,Сектор 2 муниципалитета 2 провинции Вальядолид
Sector 2 de Municipio 2 de Zamora,es,Sector 2 de Municipio 2 de Zamora
Sector 2 de Municipio 2 de Zamora,en,Sector 2 of Municipality 2 of Zamora
Sector 2 de Municipio 2 de Zamora,ru,Сектор 2 муниципалитета 2 провинции Самора
Sector 2 de Municipio 2 de Zaragoza,es,Sector 2 de Municipio 2 de Zaragoza
Sector 2 de Municipio 2 de Zaragoza,en,Sector 2 of Municipality 2 of Zaragoza
Sector 2 de Municipio 2 de Zaragoza,ru,Сектор 2 муниципалитета 2 провинции Сарагоса
Sector 2 de Municipio 2 de Álava,es,Sector 2 de Municipio 2 de Álava
Sector 2 de Municipio 2 de Álava,en,Sector 2 of Municipality 2 of Álava
Sector 2 de Municipio 2 de Álava,ru,Сектор 2 муниципалитета 2 провинции Алава
Sector 2 de Municipio 2 de Ávila,es,Sector 2 de Municipio 2 de Ávila
Sector 2 de Municipio 2 de Ávila,en,Sector 2 of Municipality 2 of Ávila
Sector 2 de Municipio 2 de Ávila,ru,Сектор 2 муниципалитета 2 провинции Авила
Sector 2 de Municipio 3 de A Coruña,es,Sector 2 de Municipio 3 de A Coruña
Sector 2 de Municipio 3 de A Coruña,en,Sector 2 of Municipality 3 of A Coruña
Sector 2 de Municipio 3 de A Coruña,ru,Сектор 2 муниципалитета 3 провинции Ла-Корунья
Sector 2 de Municipio 3 de Albacete,es,Sector 2 de Municipio 3 de Albacete
Sector 2 de Municipio 3 de Albacete,en,Sector 2 of Municipality 3 of Albacete
Sector 2 de Municipio 3 de Albacete,ru,Сектор 2 муниципалитета 3 провинции Альбасете
Sector 2 de Municipio 3 de Alicante,es,Sector 2 de Municipio 3 de Alicante
Sector 2 de Municipio 3 de Alicante,en,Sector 2 of Municipality 3 of Alicante
Sector 2 de Municipio 3 de Alicante,ru,Сектор 2 муниципалитета 3 провинции Аликанте
Sector 2 de Municipio 3 de Almería,es,Sector 2 de Municipio 3 de Almería
Sector 2 de Municipio 3 de Almería,en,Sector 2 of Municipality 3 of Almeria
Sector 2 de Municipio 3 de Almería,ru,Сектор 2 муниципалитета 3 провинции Альмерия
Sector 2 de Municipio 3 de Asturias,es,Sector 2 de Municipio 3 de Asturias
Sector 2 de Municipio 3 de Asturias,en,Sector 2 of Municipality 3 of Asturias
Sector 2 de Municipio 3 de Asturias,ru,Сектор 2 муниципалитета 3 провинции Астурия
Sector 2 de Municipio 3 de Badajoz,es,Sector 2 de Municipio 3 de Badajoz
Sector 2 de Municipio 3 de Badajoz,en,Sector 2 of Municipality 3 of Badajoz
Sector 2 de Municipio 3 de Badajoz,ru,Сектор 2 муниципалитета 3 провинции Бадахос
Sector 2 de Municipio 3 de Barcelona,es,Sector 2 de Municipio 3 de Barcelona
Sector 2 de Municipio 3 de Barcelona,en,Sector 2 of Municipality 3 of Barcelona
Sector 2 de Municipio 3 de Barcelona,ru,Сектор 2 муниципалитета 3 провинции Барселона
Sector 2 de Municipio 3 de Bizkaia,es,Sector 2 de Municipio 3 de Bizkaia
Sector 2 de Municipio 3 de Bizkaia,en,Sector 2 of Municipality 3 of Biscay
Sector 2 de Municipio 3 de Bizkaia,ru,Сектор 2 муниципалитета 3 провинции Бискайя
Sector 2 de Municipio 3 de Burgos,es,Sector 2 de Municipio 3 de Burgos
Sector 2 de Municipio 3 de Burgos,en,Sector 2 of Municipality 3 of Burgos
Sector 2 de Municipio 3 de Burgos,ru,Сектор 2 муниципалитета 3 провинции Бургос
Sector 2 de Municipio 3 de Cantabria,es,Sector 2 de Municipio 3 de Cantabria
Sector 2 de Municipio 3 de Cantabria,en,Sector 2 of Municipality 3 of Cantabria
Sector 2 de Municipio 3 de Cantabria,ru,Сектор 2 муниципалитета 3 провинции Кантабрия
Sector 2 de Municipio 3 de Castellón,es,Sector 2 de Municipio 3 de Castellón
Sector 2 de Municipio 3 de Castellón,en,Sector 2 of Municipality 3 of Castellon
Sector 2 de Municipio 3 de Castellón,ru,Сектор 2 муниципалитета 3 провинции Кастельон
Sector 2 de Municipio 3 de Ceuta,es,Sector 2 de Municipio 3 de Ceuta
Sector 2 de Municipio 3 de Ceuta,en,Sector 2 of Municipality 3 of Ceuta
Sector 2 de Municipio 3 de Ceuta,ru,Сектор 2 муниципалитета 3 провинции Сеута
Sector 2 de Municipio 3 de Ciudad Real,es,Sector 2 de Municipio 3 de Ciudad Real
Sector 2 de Municipio 3 de Ciudad Real,en,Sector 2 of Municipality 3 of Ciudad Real
Sector 2 de Municipio 3 de Ciudad Real,ru,Сектор 2 муниципалитета 3 провинции Сьюдад-Реаль
Sector 2 de Municipio 3 de Cuenca,es,Sector 2 de Municipio 3 de Cuenca
Sector 2 de Municipio 3 de Cuenca,en,Sector 2 of Municipality 3 of Cuenca
Sector 2 de Municipio 3 de Cuenca,ru,Сектор 2 муниципалитета 3 провинции Куэнка
Sector 2 de Municipio 3 de Cáceres,es,Sector 2 de Municipio 3 de Cáceres
Sector 2 de Municipio 3 de Cáceres,en,Sector 2 of Municipality 3 of Caceres
Sector 2 de Municipio 3 de Cáceres,ru,Сектор 2 муниципалитета 3 провинции Касерес
Sector 2 de Municipio 3 de Cádiz,es,Sector 2 de Municipio 3 de Cádiz
Sector 2 de Municipio 3 de Cádiz,en,Sector 2 of Municipality 3 of Cadiz
Sector 2 de Municipio 3 de Cádiz,ru,Сектор 2 муниципалитета 3 провинции Кадис
Sector 2 de Municipio 3 de Córdoba,es,Sector 2 de Municipio 3 de Córdoba
Sector 2 de Municipio 3 de Córdoba,en,Sector 2 of Municipality 3 of Cordoba
Sector 2 de Municipio 3 de Córdoba,ru,Сектор 2 муниципалитета 3 провинции Кордова
Sector 2 de Municipio 3 de Gipuzkoa,es,Sector 2 de Municipio 3 de Gipuzkoa
Sector 2 de Municipio 3 de Gipuzkoa,en,Sector 2 of Municipality 3 of Gipuzkoa
Sector 2 de Municipio 3 de Gipuzkoa,ru,Сектор 2 муниципалитета 3 провинции Гипускоа
Sector 2 de Municipio 3 de Girona,es,Sector 2 de Municipio 3 de Girona
Sector 2 de Municipio 3 de Girona,en,Sector 2 of Municipality 3 of Girona
Sector 2 de Municipio 3 de Girona,ru,Сектор 2 муниципалитета 3 провинции Жирона
Sector 2 de Municipio 3 de Granada,es,Sector 2 de Municipio 3 de Granada
Sector 2 de Municipio 3 de Granada,en,Sector 2 of Municipality 3 of Granada
Sector 2 de Municipio 3 de Granada,ru,Сектор 2 муниципалитета 3 провинции Гранада
Sector 2 de Municipio 3 de Guadalajara,es,Sector 2 de Municipio 3 de Guadalajara
Sector 2 de Municipio 3 de Guadalajara,en,Sector 2 of Municipality 3 of Guadalajara
Sector 2 de Municipio 3 de Guadalajara,ru,Сектор 2 муниципалитета 3 провинции Гвадалахара
Sector 2 de Municipio 3 de Huelva,es,Sector 2 de Municipio 3 de Huelva
Sector 2 de Municipio 3 de Huelva,en,Sector 2 of Municipality 3 of Huelva
Sector 2 de Municipio 3 de Huelva,ru,Сектор 2 муниципалитета 3 провинции Уэльва
Sector 2 de Municipio 3 de Huesca,es,Sector 2 de Municipio 3 de Huesca
Sector 2 de Municipio 3 de Huesca,en,Sector 2 of Municipality 3 of Huesca
Sector 2 de Municipio 3 de Huesca,ru,Сектор 2 муниципалитета 3 провинции Уэска
Sector 2 de Municipio 3 de Illes Balears,es,Sector 2 de Municipio 3 de Illes Balears
Sector 2 de Municipio 3 de Illes Balears,en,Sector 2 of Municipality 3 of Balearic Islands
Sector 2 de Municipio 3 de Illes Balears,ru,Сектор 2 муниципалитета 3 провинции Балеарские острова
Sector 2 de Municipio 3 de Jaén,es,Sector 2 de Municipio 3 de Jaén
Sector 2 de Municipio 3 de Jaén,en,Sector 2 of Municipality 3 of Jaen
Sector 2 de Municipio 3 de Jaén,ru,Сектор 2 муниципалитета 3 провинции Хаэн
Sector 2 de Municipio 3 de La Rioja,es,Sector 2 de Municipio 3 de La Rioja
Sector 2 de Municipio 3 de La Rioja,en,Sector 2 of Municipality 3 of La Rioja
Sector 2 de Municipio 3 de La Rioja,ru,Сектор 2 муниципалитета 3 провинции Ла-Риоха
Sector 2 de Municipio 3 de Las Palmas,es,Sector 2 de Municipio 3 de Las Palmas
Sector 2 de Municipio 3 de Las Palmas,en,Sector 2 of Municipality 3 of Las Palmas
Sector 2 de Municipio 3 de Las Palmas,ru,Сектор 2 муниципалитета 3 провинции Лас-Пальмас
Sector 2 de Municipio 3 de León,es,Sector 2 de Municipio 3 de León
Sector 2 de Municipio 3 de León,en,Sector 2 of Municipality 3 of Leon
Sector 2 de Municipio 3 de León,ru,Сектор 2 муниципалитета 3 провинции Леон
Sector 2 de Municipio 3 de Lleida,es,Sector 2 de Municipio 3 de Lleida
Sector 2 de Municipio 3 de Lleida,en,Sector 2 of Municipality 3 of Lleida
Sector 2 de Municipio 3 de Lleida,ru,Сектор 2 муниципалитета 3 провинции Льейда
Sector 2 de Municipio 3 de Lugo,es,Sector 2 de Municipio 3 de Lugo
Sector 2 de Municipio 3 de Lugo,en,Sector 2 of Municipality 3 of Lugo
Sector 2 de Municipio 3 de Lugo,ru,Сектор 2 муниципалитета 3 провинции Луго
Sector 2 de Municipio 3 de Madrid,es,Sector 2 de Municipio 3 de Madrid
Sector 2 de Municipio 3 de Madrid,en,Sector 2 of Municipality 3 of Madrid
Sector 2 de Municipio 3 de Madrid,ru,Сектор 2 муниципалитета 3 провинции Мадрид
Sector 2 de Municipio 3 de Melilla,es,Sector 2 de Municipio 3 de Melilla
Sector 2 de Municipio 3 de Melilla,en,Sector 2 of Municipality 3 of Melilla
Sector 2 de Municipio 3 de Melilla,ru,Сектор 2 муниципалитета 3 провинции Мелилья
Sector 2 de Municipio 3 de Murcia,es,Sector 2 de Municipio 3 de Murcia
Sector 2 de Municipio 3 de Murcia,en,Sector 2 of Municipality 3 of Murcia
Sector 2 de Municipio 3 de Murcia,ru,Сектор 2 муниципалитета 3 провинции Мурсия
Sector 2 de Municipio 3 de Málaga,es,Sector 2 de Municipio 3 de Málaga
Sector 2 de Municipio 3 de Málaga,en,Sector 2 of Municipality 3 of Malaga
Sector 2 de Municipio 3 de Málaga,ru,Сектор 2 муниципалитета 3 провинции Малага
Sector 2 de Municipio 3 de Navarra,es,Sector 2 de Municipio 3 de Navarra
Sector 2 de Municipio 3 de Navarra,en,Sector 2 of Municipality 3 of Navarre
Sector 2 de Municipio 3 de Navarra,ru,Сектор 2 муниципалитета 3 провинции Наварра
Sector 2 de Municipio 3 de Ourense,es,Sector 2 de Municipio 3 de Ourense
Sector 2 de Municipio 3 de Ourense,en,Sector 2 of Municipality 3 of Ourense
Sector 2 de Municipio 3 de Ourense,ru,Сектор 2 муниципалитета 3 провинции Оуренсе
Sector 2 de Municipio 3 de Palencia,es,Sector 2 de Municipio 3 de Palencia
Sector 2 de Municipio 3 de Palencia,en,Sector 2 of Municipality 3 of Palencia
Sector 2 de Municipio 3 de Palencia,ru,Сектор 2 муниципалитета 3 провинции Паленсия
Sector 2 de Municipio 3 de Pontevedra,es,Sector 2 de Municipio 3 de Pontevedra
Sector 2 de Municipio 3 de Pontevedra,en,Sector 2 of Municipality 3 of Pontevedra
Sector 2 de Municipio 3 de Pontevedra,ru,Сектор 2 муниципалитета 3 провинции Понтеведра
Sector 2 de Municipio 3 de Salamanca,es,Sector 2 de Municipio 3 de Salamanca
Sector 2 de Municipio 3 de Salamanca,en,Sector 2 of Municipality 3 of Salamanca
Sector 2 de Municipio 3 de Salamanca,ru,Сектор 2 муниципалитета 3 провинции Саламанка
Sector 2 de Municipio 3 de Santa Cruz de Tenerife,es,Sector 2 de Municipio 3 de Santa Cruz de Tenerife
Sector 2 de Municipio 3 de Santa Cruz de Tenerife,en,Sector 2 of Municipality 3 of Santa Cruz de Tenerife
Sector 2 de Municipio 3 de Santa Cruz de Tenerife,ru,Сектор 2 муниципалитета 3 провинции Санта-Крус-де-Тенерифе
Sector 2 de Municipio 3 de Segovia,es,Sector 2 de Municipio 3 de Segovia
Sector 2 de Municipio 3 de Segovia,en,Sector 2 of Municipality 3 of Segovia
Sector 2 de Municipio 3 de Segovia,ru,Сектор 2 муниципалитета 3 провинции Сеговия
Sector 2 de Municipio 3 de Sevilla,es,Sector 2 de Municipio 3 de Sevilla
Sector 2 de Municipio 3 de Sevilla,en,Sector 2 of Municipality 3 of Seville
Sector 2 de Municipio 3 de Sevilla,ru,Сектор 2 муниципалитета 3 провинции Севилья
Sector 2 de Municipio 3 de Soria,es,Sector 2 de Municipio 3 de Soria
Sector 2 de Municipio 3 de Soria,en,Sector 2 of Municipality 3 of Soria
Sector 2 de Municipio 3 de Soria,ru,Сектор 2 муниципалитета 3 провинции Сория
Sector 2 de Municipio 3 de Tarragona,es,Sector 2 de Municipio 3 de Tarragona
Sector 2 de Municipio 3 de Tarragona,en,Sector 2 of Municipality 3 of Tarragona
Sector 2 de Municipio 3 de Tarragona,ru,Сектор 2 муниципалитета 3 провинции Таррагона
Sector 2 de Municipio 3 de Teruel,es,Sector 2 de Municipio 3 de Teruel
Sector 2 de Municipio 3 de Teruel,en,Sector 2 of Municipality 3 of Teruel
Sector 2 de Municipio 3 de Teruel,ru,Сектор 2 муниципалитета 3 провинции Теруэль
Sector 2 de Municipio 3 de Toledo,es,Sector 2 de Municipio 3 de Toledo
Sector 2 de Municipio 3 de Toledo,en,Sector 2 of Municipality 3 of Toledo
Sector 2 de Municipio 3 de Toledo,ru,Сектор 2 муниципалитета 3 провинции Толедо
Sector 2 de Municipio 3 de Valencia,es,Sector 2 de Municipio 3 de Valencia
Sector 2 de Municipio 3 de Valencia,en,Sector 2 of Municipality 3 of Valencia
Sector 2 de Municipio 3 de Valencia,ru,Сектор 2 муниципалитета 3 провинции Валенсия
